invoice_id,title,vendor_name,department,category,amount,invoice_date,fraud_label,content
8ac53368-c4a3-4021-91e9-835aee26878e,8ac53368-c4a3-4021-91e9-835aee26878e — Hall PLC 35995.99 USD,Hall PLC,IT,Software,35995.99,2026-05-07,0,"Invoice 8ac53368-c4a3-4021-91e9-835aee26878e from vendor Hall PLC (vendor_id 16c163d9-fcf9-4437-89e7-83d8fb2013e1). Vendor country Anguilla, risk score 0.24. Department IT, category Software. Amount 35995.99 USD via Corporate Card on 2026-05-07 at 13:00, approved by Jessica Harrison. Notes: Record wall matter management ball. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
2ae96f03-f279-4bd2-a9c1-5364c0978fe4,2ae96f03-f279-4bd2-a9c1-5364c0978fe4 — Blair PLC 142850.93 USD,Blair PLC,Operations,Services,142850.93,2025-12-15,1,"Invoice 2ae96f03-f279-4bd2-a9c1-5364c0978fe4 from vendor Blair PLC (vendor_id 79c2342f-3abd-4652-8675-1f559139e932). Vendor country British Virgin Islands, risk score 0.22. Department Operations, category Services. Amount 142850.93 USD via Wire on 2025-12-15 at 12:00, approved by Frank Wright. Notes: Director purpose team onto. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: policy limit violation."
33fae426-592d-4908-9552-75238e4d0cf5,"33fae426-592d-4908-9552-75238e4d0cf5 — Calhoun, Schmidt and Brown 41368.0 USD","Calhoun, Schmidt and Brown",Marketing,Consulting,41368.0,2025-12-11,0,"Invoice 33fae426-592d-4908-9552-75238e4d0cf5 from vendor Calhoun, Schmidt and Brown (vendor_id ecd9442f-4b64-4a9d-9d05-3d4fe24ea154). Vendor country Malawi, risk score 0.3. Department Marketing, category Consulting. Amount 41368.0 USD via Wire on 2025-12-11 at 13:00, approved by Samantha Johnston. Notes: Like prepare trouble consider. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
52299861-1f17-435b-a75b-6be63c196723,52299861-1f17-435b-a75b-6be63c196723 — Medina PLC 37577.75 USD,Medina PLC,Sales,Services,37577.75,2026-03-25,0,"Invoice 52299861-1f17-435b-a75b-6be63c196723 from vendor Medina PLC (vendor_id 11f45c2e-3cb3-4c14-aa85-c759870edeaf). Vendor country Estonia, risk score 0.17. Department Sales, category Services. Amount 37577.75 USD via ACH on 2026-03-25 at 12:00, approved by Katherine Davis. Notes: Impact fly bit claim in many. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
5b0fbc0e-b378-4ab6-9637-db9af11cfedd,5b0fbc0e-b378-4ab6-9637-db9af11cfedd — Hicks Inc 41983.9 USD,Hicks Inc,Operations,Equipment,41983.9,2026-04-08,0,"Invoice 5b0fbc0e-b378-4ab6-9637-db9af11cfedd from vendor Hicks Inc (vendor_id 4cd27438-060b-4cbb-81d5-38ea7e742100). Vendor country Saudi Arabia, risk score 0.03. Department Operations, category Equipment. Amount 41983.9 USD via Wire on 2026-04-08 at 11:00, approved by Philip Johnson. Notes: Fire follow wife identify. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
cf5b090e-ff48-433a-bfbd-476c2650a611,cf5b090e-ff48-433a-bfbd-476c2650a611 — Taylor-White 54216.93 USD,Taylor-White,Finance,Equipment,54216.93,2026-03-12,1,"Invoice cf5b090e-ff48-433a-bfbd-476c2650a611 from vendor Taylor-White (vendor_id 282ee935-f62d-4e81-a4ad-33251ee62e18). Vendor country Kyrgyz Republic, risk score 0.11. Department Finance, category Equipment. Amount 54216.93 USD via Corporate Card on 2026-03-12 at 02:00, approved by Mary Daniels MD. Notes: Million performance material kind appear. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: off-hours payment."
3ae75d03-d632-4126-b616-6325d7945d02,3ae75d03-d632-4126-b616-6325d7945d02 — Lynch and Sons 47252.65 USD,Lynch and Sons,Operations,Travel,47252.65,2026-01-25,0,"Invoice 3ae75d03-d632-4126-b616-6325d7945d02 from vendor Lynch and Sons (vendor_id 89010872-8ef7-4520-8191-aeeb7e8437c7). Vendor country Martinique, risk score 0.38. Department Operations, category Travel. Amount 47252.65 USD via Corporate Card on 2026-01-25 at 15:00, approved by Dwayne Gilmore. Notes: Building win participant dream citizen nearly need. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
8c9dea7b-6957-44e9-a761-c51fa455472a,8c9dea7b-6957-44e9-a761-c51fa455472a — Rose-Obrien 47727.26 USD,Rose-Obrien,Operations,Consulting,47727.26,2025-12-25,0,"Invoice 8c9dea7b-6957-44e9-a761-c51fa455472a from vendor Rose-Obrien (vendor_id ac343645-6ed0-417d-898e-2c48859cb036). Vendor country Croatia, risk score 0.28. Department Operations, category Consulting. Amount 47727.26 USD via Wire on 2025-12-25 at 18:00, approved by Susan Murray MD. Notes: Marriage respond meeting event. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
d8e928aa-9de0-4699-bcbf-3292c15bebb5,d8e928aa-9de0-4699-bcbf-3292c15bebb5 — Hopkins LLC 20443.7 USD,Hopkins LLC,Marketing,Marketing,20443.7,2026-05-09,0,"Invoice d8e928aa-9de0-4699-bcbf-3292c15bebb5 from vendor Hopkins LLC (vendor_id 5a680b5e-b210-4083-a6d1-591b0b04720c). Vendor country Jamaica, risk score 0.31. Department Marketing, category Marketing. Amount 20443.7 USD via Wire on 2026-05-09 at 18:00, approved by Mrs. Kristen Reyes. Notes: Meet these tell everybody so increase various meet. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
a2ef9ca3-3b60-4de9-b687-28c4dc0b4a63,a2ef9ca3-3b60-4de9-b687-28c4dc0b4a63 — Ray-Bush 3249.72 USD,Ray-Bush,IT,Consulting,3249.72,2026-05-07,0,"Invoice a2ef9ca3-3b60-4de9-b687-28c4dc0b4a63 from vendor Ray-Bush (vendor_id b282b075-04eb-4f29-8c56-95506e77fb47). Vendor country Aruba, risk score 0.32. Department IT, category Consulting. Amount 3249.72 USD via Cheque on 2026-05-07 at 17:00, approved by Edwin Matthews. Notes: Tend land machine forward several help usually. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
8cb96fab-44ee-439c-bfd8-3a90529622db,"8cb96fab-44ee-439c-bfd8-3a90529622db — Gill, Romero and Rodriguez 34752.42 USD","Gill, Romero and Rodriguez",Finance,Consulting,34752.42,2026-05-16,0,"Invoice 8cb96fab-44ee-439c-bfd8-3a90529622db from vendor Gill, Romero and Rodriguez (vendor_id ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7). Vendor country Niue, risk score 0.39. Department Finance, category Consulting. Amount 34752.42 USD via Cheque on 2026-05-16 at 15:00, approved by Mrs. Janet Chase. Notes: Analysis seat relate specific history professional. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
8a868a3f-6253-4ad8-bb02-45f5bba13291,8a868a3f-6253-4ad8-bb02-45f5bba13291 — Ramos PLC 53613.26 USD,Ramos PLC,IT,Travel,53613.26,2026-05-07,0,"Invoice 8a868a3f-6253-4ad8-bb02-45f5bba13291 from vendor Ramos PLC (vendor_id f6d89681-ac67-48a2-9b07-48b7dd1d30c2). Vendor country Bolivia, risk score 0.37. Department IT, category Travel. Amount 53613.26 USD via ACH on 2026-05-07 at 14:00, approved by Mrs. Amanda Shaw. Notes: Forward beyond suddenly between treat address century that. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
73f53fad-269e-4896-9e69-aef53a0890cf,73f53fad-269e-4896-9e69-aef53a0890cf — Ramos PLC 28140.72 USD,Ramos PLC,Marketing,Travel,28140.72,2026-06-03,0,"Invoice 73f53fad-269e-4896-9e69-aef53a0890cf from vendor Ramos PLC (vendor_id f6d89681-ac67-48a2-9b07-48b7dd1d30c2). Vendor country Bolivia, risk score 0.37. Department Marketing, category Travel. Amount 28140.72 USD via Wire on 2026-06-03 at 09:00, approved by Richard Baker. Notes: Realize power system system teacher here first responsibility. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
8843b061-796b-424e-a74e-9300914a220c,8843b061-796b-424e-a74e-9300914a220c — Mcbride-Rodriguez 59279.6 USD,Mcbride-Rodriguez,Marketing,Software,59279.6,2026-04-25,0,"Invoice 8843b061-796b-424e-a74e-9300914a220c from vendor Mcbride-Rodriguez (vendor_id 4aa00b85-929f-48ca-94c6-5f8564294040). Vendor country Congo, risk score 0.32. Department Marketing, category Software. Amount 59279.6 USD via Corporate Card on 2026-04-25 at 15:00, approved by Amanda Jones. Notes: Range explain dinner bed within set region beyond. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
9f705a35-11a2-41fe-9a9a-7766ecd6e0ab,9f705a35-11a2-41fe-9a9a-7766ecd6e0ab — Rose-Obrien 49918.87 USD,Rose-Obrien,Operations,Consulting,49918.87,2026-01-07,0,"Invoice 9f705a35-11a2-41fe-9a9a-7766ecd6e0ab from vendor Rose-Obrien (vendor_id ac343645-6ed0-417d-898e-2c48859cb036). Vendor country Croatia, risk score 0.28. Department Operations, category Consulting. Amount 49918.87 USD via Cheque on 2026-01-07 at 10:00, approved by Allen Nguyen. Notes: Fall hear certainly most. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
8819d3fc-1451-4411-b25e-8f0854632a41,8819d3fc-1451-4411-b25e-8f0854632a41 — Trujillo Group 50471.84 USD,Trujillo Group,HR,Marketing,50471.84,2026-03-21,0,"Invoice 8819d3fc-1451-4411-b25e-8f0854632a41 from vendor Trujillo Group (vendor_id 1ca541fc-8e14-46cd-9b3f-9949ced2da1f). Vendor country Ethiopia, risk score 0.14. Department HR, category Marketing. Amount 50471.84 USD via Corporate Card on 2026-03-21 at 16:00, approved by Carolyn Miller. Notes: People drive tree central leave effect. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
6b2619b2-aa02-4655-9a47-3301b3df1cbd,"6b2619b2-aa02-4655-9a47-3301b3df1cbd — Sellers, George and Burns 42955.92 USD","Sellers, George and Burns",IT,Software,42955.92,2026-01-23,0,"Invoice 6b2619b2-aa02-4655-9a47-3301b3df1cbd from vendor Sellers, George and Burns (vendor_id a9887757-db3e-40ac-b3b0-95384cd80b94). Vendor country Bouvet Island (Bouvetoya), risk score 0.15. Department IT, category Software. Amount 42955.92 USD via Wire on 2026-01-23 at 12:00, approved by Robert Santana. Notes: Citizen kid generation onto police interesting economic. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
3134ba93-99f1-4387-9443-1188315d4f44,3134ba93-99f1-4387-9443-1188315d4f44 — Moore-Bernard 9474.42 USD,Moore-Bernard,HR,Office Supplies,9474.42,2026-05-11,0,"Invoice 3134ba93-99f1-4387-9443-1188315d4f44 from vendor Moore-Bernard (vendor_id 342ac83c-33a2-4396-ba71-329602148816). Vendor country Guadeloupe, risk score 0.01. Department HR, category Office Supplies. Amount 9474.42 USD via Cheque on 2026-05-11 at 10:00, approved by James Webb. Notes: High grow fast recognize against. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
3ca6b07c-e355-4979-b420-cb38848f8969,"3ca6b07c-e355-4979-b420-cb38848f8969 — Gill, Romero and Rodriguez 32785.36 USD","Gill, Romero and Rodriguez",Sales,Consulting,32785.36,2026-05-08,0,"Invoice 3ca6b07c-e355-4979-b420-cb38848f8969 from vendor Gill, Romero and Rodriguez (vendor_id ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7). Vendor country Niue, risk score 0.39. Department Sales, category Consulting. Amount 32785.36 USD via Cheque on 2026-05-08 at 08:00, approved by Adam Grimes. Notes: Treat seat strategy. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
75119185-4378-4429-ac1b-37c23185f0c4,75119185-4378-4429-ac1b-37c23185f0c4 — Smith PLC 56790.69 USD,Smith PLC,Marketing,Services,56790.69,2026-05-22,1,"Invoice 75119185-4378-4429-ac1b-37c23185f0c4 from vendor Smith PLC (vendor_id 885f18ed-c2ef-480a-9844-d922d9464292). Vendor country Mongolia, risk score 0.06. Department Marketing, category Services. Amount 56790.69 USD via ACH on 2026-05-22 at 02:00, approved by Crystal Pham. Notes: Pm per question return process. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: off-hours payment."
dad954df-7877-44f6-a02f-838a174fd66a,"dad954df-7877-44f6-a02f-838a174fd66a — Richards, Hurst and Ross 51280.15 USD","Richards, Hurst and Ross",Operations,Software,51280.15,2026-05-10,0,"Invoice dad954df-7877-44f6-a02f-838a174fd66a from vendor Richards, Hurst and Ross (vendor_id eaf59706-b441-4942-b707-73fdbb8a1d7b). Vendor country Cyprus, risk score 0.39. Department Operations, category Software. Amount 51280.15 USD via Cheque on 2026-05-10 at 16:00, approved by Stephanie Lucas. Notes: Small almost half capital travel. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
ce2b0965-1778-41ac-be0d-26e01f4c99c4,"ce2b0965-1778-41ac-be0d-26e01f4c99c4 — Washington, Ryan and Cummings 29549.65 USD","Washington, Ryan and Cummings",HR,Services,29549.65,2026-02-05,1,"Invoice ce2b0965-1778-41ac-be0d-26e01f4c99c4 from vendor Washington, Ryan and Cummings (vendor_id c5f2c4cb-56d8-4714-818a-adcf6d5c40c4). Vendor country Turkmenistan, risk score 0.76, flagged as a GHOST VENDOR. Department HR, category Services. Amount 29549.65 USD via Corporate Card on 2026-02-05 at 14:00, approved by Curtis Buchanan. Notes: Most tree store either station loss. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: payment to ghost vendor."
56b2bede-3414-4eee-aba3-d0db2f60fafd,56b2bede-3414-4eee-aba3-d0db2f60fafd — Mcbride-Rodriguez 47989.47 USD,Mcbride-Rodriguez,Finance,Software,47989.47,2026-05-04,0,"Invoice 56b2bede-3414-4eee-aba3-d0db2f60fafd from vendor Mcbride-Rodriguez (vendor_id 4aa00b85-929f-48ca-94c6-5f8564294040). Vendor country Congo, risk score 0.32. Department Finance, category Software. Amount 47989.47 USD via Wire on 2026-05-04 at 15:00, approved by Gina Wilson. Notes: Cell whom team right. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
68b7445c-e40c-4d8e-9771-051836c1dc3d,68b7445c-e40c-4d8e-9771-051836c1dc3d — Lam-Hayes 54462.27 USD,Lam-Hayes,IT,Office Supplies,54462.27,2026-06-05,0,"Invoice 68b7445c-e40c-4d8e-9771-051836c1dc3d from vendor Lam-Hayes (vendor_id 0b42ebf4-9bf3-4af8-a042-3635234269c5). Vendor country Egypt, risk score 0.25. Department IT, category Office Supplies. Amount 54462.27 USD via ACH on 2026-06-05 at 09:00, approved by Regina Diaz. Notes: Add Mr lawyer pull public once. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
24a347ae-20e7-46c3-a265-a18c0fc8c4cc,24a347ae-20e7-46c3-a265-a18c0fc8c4cc — Allen-Allen 3491.94 USD,Allen-Allen,HR,Equipment,3491.94,2026-05-07,1,"Invoice 24a347ae-20e7-46c3-a265-a18c0fc8c4cc from vendor Allen-Allen (vendor_id 4274273a-6cb5-44fd-8c0a-3f4a1747c489). Vendor country Montenegro, risk score 0.84, flagged as a GHOST VENDOR. Department HR, category Equipment. Amount 3491.94 USD via Cheque on 2026-05-07 at 13:00, approved by Ashley Hall. Notes: People wall foreign. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: payment to ghost vendor."
55fc4649-f28a-4076-9575-007db274c983,55fc4649-f28a-4076-9575-007db274c983 — Mitchell-Horton 17056.27 USD,Mitchell-Horton,Operations,Services,17056.27,2026-03-29,0,"Invoice 55fc4649-f28a-4076-9575-007db274c983 from vendor Mitchell-Horton (vendor_id 3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c). Vendor country Saint Martin, risk score 0.18. Department Operations, category Services. Amount 17056.27 USD via Cheque on 2026-03-29 at 12:00, approved by Madison Marshall. Notes: Power bring animal also you. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
69087caf-e7ac-405c-b359-9540d0852f9b,69087caf-e7ac-405c-b359-9540d0852f9b — Gray Group 3599.09 USD,Gray Group,Marketing,Equipment,3599.09,2025-12-29,0,"Invoice 69087caf-e7ac-405c-b359-9540d0852f9b from vendor Gray Group (vendor_id 80e89dfe-55f8-4b3e-9d76-c1dccc589eb3). Vendor country Estonia, risk score 0.16. Department Marketing, category Equipment. Amount 3599.09 USD via Corporate Card on 2025-12-29 at 11:00, approved by Joshua Price. Notes: Provide sea watch industry score choice. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
